"month","day","hour","daypart","season1","good_weather","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count"
"September","Wednesday",5,"1","0","1","3","0","1","2",22.96,26.515,100,8.9981,16
"September","Wednesday",6,"1","0","0","3","0","1","3",24.6,27.275,88,7.0015,75
"September","Wednesday",7,"2","0","0","3","0","1","3",24.6,27.275,88,6.0032,86
"September","Wednesday",8,"2","0","0","3","0","1","3",25.42,27.275,94,6.0032,328
"September","Wednesday",9,"2","0","0","3","0","1","3",24.6,27.275,88,8.9981,190
"September","Wednesday",10,"2","0","0","3","0","1","3",24.6,27.275,88,8.9981,66
"September","Wednesday",11,"3","0","0","3","0","1","3",24.6,25.76,94,0,10
"September","Wednesday",12,"3","0","0","3","0","1","3",22.96,26.515,94,0,22
"September","Wednesday",13,"3","0","0","3","0","1","3",24.6,27.275,88,0,11
"September","Wednesday",14,"3","0","0","3","0","1","3",24.6,25.76,93,0,25
"September","Wednesday",15,"3","0","0","3","0","1","3",25.42,27.275,94,7.0015,58
"September","Wednesday",16,"4","0","1","3","0","1","1",26.24,28.79,89,0,144
"September","Wednesday",17,"4","0","0","3","0","1","3",26.24,28.79,89,0,285
"September","Wednesday",18,"4","0","0","3","0","1","3",26.24,28.79,89,0,237
"September","Wednesday",19,"4","0","1","3","0","1","2",26.24,28.79,89,0,226
"September","Wednesday",20,"4","0","0","3","0","1","3",26.24,28.79,89,6.0032,96
"September","Wednesday",21,"5","0","0","3","0","1","3",26.24,28.79,89,6.0032,38
"September","Wednesday",22,"5","0","0","3","0","1","3",25.42,27.275,94,11.0014,29
"September","Wednesday",23,"5","0","0","3","0","1","3",25.42,27.275,94,12.998,24
"September","Thursday",0,"1","0","0","3","0","1","3",24.6,25,100,12.998,14
"September","Thursday",1,"1","0","0","3","0","1","3",25.42,27.275,94,7.0015,4
"September","Thursday",3,"1","0","0","3","0","1","3",25.42,27.275,94,0,2
"September","Thursday",4,"1","0","1","3","0","1","2",25.42,27.275,94,6.0032,3
"September","Thursday",5,"1","0","0","3","0","1","3",25.42,27.275,94,6.0032,14
"September","Thursday",6,"1","0","0","3","0","1","3",25.42,27.275,94,11.0014,56
"September","Thursday",7,"2","0","0","3","0","1","3",25.42,27.275,94,7.0015,179
"September","Thursday",8,"2","0","0","3","0","1","3",25.42,27.275,94,8.9981,195
"September","Thursday",9,"2","0","1","3","0","1","2",25.42,25.76,100,16.9979,69
"September","Thursday",10,"2","0","1","3","0","1","2",26.24,28.03,94,7.0015,65
"September","Thursday",11,"3","0","1","3","0","1","2",26.24,28.03,94,15.0013,98
"September","Thursday",12,"3","0","1","3","0","1","2",27.06,29.545,94,15.0013,102
"September","Thursday",13,"3","0","1","3","0","1","2",27.88,31.82,83,26.0027,126
"September","Thursday",14,"3","0","1","3","0","1","2",28.7,33.335,79,23.9994,120
"September","Thursday",15,"3","0","0","3","0","1","3",27.06,29.545,89,19.9995,139
"September","Thursday",16,"4","0","0","3","0","1","3",26.24,28.03,94,19.0012,156
"September","Thursday",17,"4","0","0","3","0","1","3",26.24,28.03,94,19.0012,113
"September","Thursday",18,"4","0","0","3","0","1","3",26.24,28.03,94,23.9994,68
"September","Thursday",19,"4","0","0","3","0","1","3",25.42,25.76,100,22.0028,52
"September","Thursday",20,"4","0","1","3","0","1","2",25.42,27.275,94,11.0014,89
"September","Thursday",21,"5","0","0","3","0","1","3",26.24,28.03,94,7.0015,82
"September","Thursday",22,"5","0","0","3","0","1","3",25.42,25.76,100,6.0032,70
"September","Thursday",23,"5","0","0","3","0","1","3",25.42,25.76,100,6.0032,26
"September","Friday",0,"1","0","0","3","0","1","3",26.24,28.03,94,12.998,16
"September","Friday",1,"1","0","1","3","0","1","2",25.42,25.76,100,11.0014,8
"September","Friday",2,"1","0","1","3","0","1","2",25.42,25.76,100,16.9979,8
"September","Friday",3,"1","0","1","3","0","1","2",25.42,27.275,94,16.9979,2
"September","Friday",4,"1","0","0","3","0","1","3",25.42,27.275,94,11.0014,3
"September","Friday",5,"1","0","1","3","0","1","2",25.42,27.275,94,8.9981,14
"September","Friday",6,"1","0","1","3","0","1","2",25.42,25.76,100,8.9981,57
"September","Friday",7,"2","0","0","3","0","1","3",25.42,25.76,100,16.9979,108
"September","Friday",8,"2","0","0","3","0","1","3",25.42,27.275,94,11.0014,288
"September","Friday",9,"2","0","0","3","0","1","3",25.42,27.275,94,11.0014,136
"September","Friday",10,"2","0","1","3","0","1","2",25.42,25.76,100,0,29
"September","Friday",11,"3","0","1","3","0","1","2",25.42,27.275,94,0,72
"September","Friday",12,"3","0","1","3","0","1","1",26.24,28.03,94,0,75
"September","Friday",13,"3","0","1","3","0","1","1",28.7,33.335,79,6.0032,122
"September","Friday",14,"3","0","1","3","0","1","1",29.52,34.85,74,6.0032,148
"September","Friday",15,"3","0","1","3","0","1","1",30.34,34.85,66,0,188
"September","Friday",16,"4","0","1","3","0","1","1",30.34,34.85,66,8.9981,285
"September","Friday",17,"4","0","1","3","0","1","1",28.7,33.335,79,16.9979,505
"September","Friday",18,"4","0","1","3","0","1","1",28.7,33.335,79,12.998,410
"September","Friday",19,"4","0","1","3","0","1","1",27.06,29.545,89,11.0014,349
"September","Friday",20,"4","0","1","3","0","1","1",26.24,28.03,94,6.0032,210
"September","Friday",21,"5","0","1","3","0","1","1",27.06,29.545,89,0,203
"September","Friday",22,"5","0","1","3","0","1","1",25.42,27.275,94,0,160
"September","Friday",23,"5","0","1","3","0","1","1",25.42,27.275,94,6.0032,148
"September","Saturday",0,"1","0","1","3","0","0","1",25.42,27.275,94,0,116
"September","Saturday",1,"1","0","1","3","0","0","2",25.42,27.275,94,0,83
"September","Saturday",2,"1","0","1","3","0","0","2",24.6,25,97,7.0015,64
"September","Saturday",3,"1","0","1","3","0","0","1",23.78,27.275,100,8.9981,37
"September","Saturday",4,"1","0","1","3","0","0","1",23.78,27.275,94,6.0032,7
"September","Saturday",5,"1","0","1","3","0","0","1",23.78,27.275,94,8.9981,8
"September","Saturday",6,"1","0","1","3","0","0","1",23.78,27.275,94,11.0014,6
"September","Saturday",7,"2","0","1","3","0","0","1",24.6,27.275,88,8.9981,52
"September","Saturday",8,"2","0","1","3","0","0","1",25.42,28.79,83,11.0014,119
"September","Saturday",9,"2","0","1","3","0","0","1",26.24,29.545,78,19.9995,207
"September","Saturday",10,"2","0","1","3","0","0","1",28.7,32.575,65,16.9979,318
"September","Saturday",11,"3","0","1","3","0","0","1",29.52,34.09,62,16.9979,360
"September","Saturday",12,"3","0","1","3","0","0","1",29.52,34.09,62,15.0013,404
"September","Saturday",13,"3","0","1","3","0","0","1",30.34,34.09,55,19.0012,370
"September","Saturday",14,"3","0","1","3","0","0","1",30.34,34.09,55,19.0012,359
"September","Saturday",15,"3","0","1","3","0","0","1",30.34,34.09,55,15.0013,480
"September","Saturday",16,"4","0","1","3","0","0","1",30.34,34.09,55,12.998,431
"September","Saturday",17,"4","0","1","3","0","0","1",30.34,34.09,55,15.0013,460
"September","Saturday",18,"4","0","1","3","0","0","1",29.52,33.335,58,12.998,360
"September","Saturday",19,"4","0","1","3","0","0","1",28.7,32.575,58,8.9981,315
"September","Saturday",20,"4","0","1","3","0","0","1",27.06,31.06,69,7.0015,245
"September","Saturday",21,"5","0","1","3","0","0","1",26.24,29.545,78,6.0032,230
"September","Saturday",22,"5","0","1","3","0","0","1",26.24,29.545,78,0,175
"September","Saturday",23,"5","0","1","3","0","0","2",25.42,28.03,88,0,139
"September","Sunday",0,"1","0","1","3","0","0","1",25.42,28.03,88,0,108
"September","Sunday",1,"1","0","1","3","0","0","2",25.42,28.03,88,0,88
"September","Sunday",2,"1","0","1","3","0","0","2",25.42,29.545,78,12.998,76
"September","Sunday",3,"1","0","1","3","0","0","2",25.42,29.545,78,6.0032,45
"September","Sunday",4,"1","0","1","3","0","0","1",24.6,28.03,83,8.9981,9
"September","Sunday",5,"1","0","1","3","0","0","1",24.6,28.03,83,8.9981,39
"September","Sunday",6,"1","0","1","3","0","0","1",23.78,27.275,88,7.0015,20
"September","Sunday",7,"2","0","1","3","0","0","1",24.6,27.275,88,0,37
"September","Sunday",8,"2","0","1","3","0","0","1",26.24,29.545,78,0,94
"September","Sunday",9,"2","0","1","3","0","0","1",27.06,31.06,74,0,227
"September","Sunday",10,"2","0","1","3","0","0","1",28.7,32.575,65,0,334
"September","Sunday",11,"3","0","1","3","0","0","1",28.7,32.575,65,0,402
"September","Sunday",12,"3","0","1","3","0","0","1",28.7,32.575,65,0,411
"September","Sunday",13,"3","0","1","3","0","0","1",30.34,34.09,58,7.0015,350
"September","Sunday",14,"3","0","1","3","0","0","1",29.52,33.335,58,19.0012,342
"September","Sunday",15,"3","0","1","3","0","0","1",30.34,33.335,51,19.9995,404
"September","Sunday",16,"4","0","1","3","0","0","1",29.52,33.335,51,19.9995,483
"September","Sunday",17,"4","0","1","3","0","0","1",29.52,33.335,51,8.9981,380
"September","Sunday",18,"4","0","1","3","0","0","1",27.88,31.82,65,19.9995,339
"September","Sunday",19,"4","0","1","3","0","0","1",26.24,30.305,69,7.0015,333
"September","Sunday",20,"4","0","1","3","0","0","1",25.42,29.545,73,7.0015,226
"September","Sunday",21,"5","0","1","3","0","0","1",26.24,30.305,69,0,159
"September","Sunday",22,"5","0","1","3","0","0","1",25.42,30.305,69,26.0027,95
"September","Sunday",23,"5","0","0","3","0","0","3",23.78,27.275,78,6.0032,45
"September","Monday",0,"1","0","1","3","0","1","1",22.96,26.515,88,6.0032,16
"September","Monday",1,"1","0","1","3","0","1","1",22.96,26.515,88,0,12
"September","Monday",2,"1","0","1","3","0","1","1",22.96,26.515,88,0,2
"September","Monday",4,"1","0","1","3","0","1","1",22.14,25.76,94,7.0015,4
"September","Monday",5,"1","0","1","3","0","1","1",22.96,26.515,83,0,24
"September","Monday",6,"1","0","1","3","0","1","1",22.96,26.515,83,0,109
"September","Monday",7,"2","0","1","3","0","1","1",23.78,27.275,83,0,312
"September","Monday",8,"2","0","1","3","0","1","1",24.6,28.79,78,6.0032,408
"September","Monday",9,"2","0","1","3","0","1","1",26.24,30.305,69,0,176
"September","Monday",10,"2","0","1","3","0","1","1",27.88,31.82,62,11.0014,129
"September","Monday",11,"3","0","1","3","0","1","1",28.7,32.575,58,12.998,165
"September","Monday",12,"3","0","1","3","0","1","1",29.52,33.335,51,12.998,184
"September","Monday",13,"3","0","1","3","0","1","1",29.52,33.335,54,7.0015,163
"September","Monday",14,"3","0","1","3","0","1","1",30.34,33.335,51,11.0014,189
"September","Monday",15,"3","0","1","3","0","1","1",30.34,33.335,48,6.0032,212
"September","Monday",16,"4","0","1","3","0","1","1",29.52,33.335,48,0,298
"September","Monday",17,"4","0","1","3","0","1","1",29.52,33.335,51,11.0014,590
"September","Monday",18,"4","0","1","3","0","1","1",28.7,32.575,54,12.998,571
"September","Monday",19,"4","0","1","3","0","1","1",27.88,31.82,57,8.9981,436
"September","Monday",20,"4","0","1","3","0","1","1",27.06,31.06,65,0,299
"September","Monday",21,"5","0","1","3","0","1","1",26.24,30.305,73,6.0032,195
"September","Monday",22,"5","0","1","3","0","1","1",25.42,28.79,83,11.0014,150
"September","Monday",23,"5","0","1","3","0","1","1",25.42,28.79,83,7.0015,69
"September","Tuesday",0,"1","0","1","3","0","1","1",24.6,27.275,88,7.0015,26
"September","Tuesday",1,"1","0","1","3","0","1","1",23.78,27.275,83,7.0015,10
"September","Tuesday",2,"1","0","1","3","0","1","1",24.6,28.79,78,0,2
"September","Tuesday",3,"1","0","1","3","0","1","1",23.78,27.275,83,0,4
"September","Tuesday",4,"1","0","1","3","0","1","1",22.96,26.515,88,0,8
"September","Tuesday",5,"1","0","1","3","0","1","1",22.96,26.515,88,0,20
"September","Tuesday",6,"1","0","1","3","0","1","1",22.96,26.515,88,7.0015,122
"September","Tuesday",7,"2","0","1","3","0","1","1",23.78,27.275,83,6.0032,362
"September","Tuesday",8,"2","0","1","3","0","1","1",24.6,28.03,81,7.0015,425
"September","Tuesday",9,"2","0","1","3","0","1","1",26.24,30.305,69,6.0032,214
"September","Tuesday",10,"2","0","1","3","0","1","1",27.88,31.82,69,8.9981,135
"September","Tuesday",11,"3","0","1","3","0","1","1",28.7,32.575,61,11.0014,153
"September","Tuesday",12,"3","0","1","3","0","1","1",29.52,33.335,58,15.0013,187
"September","Tuesday",13,"3","0","1","3","0","1","1",30.34,33.335,51,19.0012,184
"September","Tuesday",14,"3","0","1","3","0","1","1",30.34,33.335,51,22.0028,190
"September","Tuesday",15,"3","0","1","3","0","1","1",30.34,33.335,51,19.9995,180
"September","Tuesday",16,"4","0","1","3","0","1","1",30.34,33.335,51,15.0013,292
"September","Tuesday",17,"4","0","1","3","0","1","1",30.34,33.335,51,15.0013,579
"September","Tuesday",18,"4","0","1","3","0","1","1",28.7,32.575,61,11.0014,539
"September","Tuesday",19,"4","0","1","3","0","1","1",27.88,31.82,69,11.0014,396
"September","Tuesday",20,"4","0","1","3","0","1","1",27.06,31.06,74,12.998,272
"September","Tuesday",21,"5","0","1","3","0","1","1",26.24,29.545,78,11.0014,245
"September","Tuesday",22,"5","0","1","3","0","1","1",26.24,29.545,78,8.9981,144
"September","Tuesday",23,"5","0","1","3","0","1","1",26.24,29.545,78,7.0015,74
"September","Wednesday",0,"1","0","1","3","0","1","1",25.42,29.545,78,6.0032,33
"September","Wednesday",1,"1","0","1","3","0","1","1",25.42,29.545,78,6.0032,8
"September","Wednesday",2,"1","0","1","3","0","1","1",24.6,28.03,83,0,5
"September","Wednesday",3,"1","0","1","3","0","1","1",24.6,27.275,88,8.9981,8
"September","Wednesday",4,"1","0","1","3","0","1","1",24.6,28.03,83,6.0032,9
"September","Wednesday",5,"1","0","1","3","0","1","1",23.78,27.275,88,7.0015,31
"September","Wednesday",6,"1","0","1","3","0","1","1",23.78,27.275,88,7.0015,145
"September","Wednesday",7,"2","0","1","3","0","1","1",24.6,28.03,83,7.0015,370
"September","Wednesday",8,"2","0","1","3","0","1","1",25.42,28.79,83,11.0014,429
"September","Wednesday",9,"2","0","1","3","0","1","1",26.24,29.545,78,11.0014,202
"September","Wednesday",10,"2","0","1","3","0","1","1",28.7,32.575,70,8.9981,142
"September","Wednesday",11,"3","0","1","3","0","1","1",29.52,34.09,66,11.0014,164
"September","Wednesday",12,"3","0","1","3","0","1","1",30.34,34.09,58,15.0013,212
"September","Wednesday",13,"3","0","1","3","0","1","1",31.16,34.85,55,16.9979,178
"September","Wednesday",14,"3","0","1","3","0","1","1",31.98,35.605,52,15.0013,124
"September","Wednesday",15,"3","0","1","3","0","1","1",31.98,35.605,49,16.9979,176
"September","Wednesday",16,"4","0","1","3","0","1","1",31.16,34.85,52,19.0012,277
"September","Wednesday",17,"4","0","1","3","0","1","1",31.16,34.85,52,19.0012,599
"September","Wednesday",18,"4","0","1","3","0","1","1",29.52,34.09,62,11.0014,586
"September","Wednesday",19,"4","0","1","3","0","1","2",28.7,32.575,70,7.0015,381
"September","Wednesday",20,"4","0","1","3","0","1","2",29.52,33.335,58,27.9993,261
"September","Wednesday",21,"5","0","1","3","0","1","2",27.06,31.06,65,15.0013,213
"September","Wednesday",22,"5","0","1","3","0","1","2",27.06,31.06,65,8.9981,160
"September","Wednesday",23,"5","0","1","3","0","1","2",26.24,30.305,69,7.0015,72
"September","Thursday",0,"1","0","1","3","0","1","1",26.24,30.305,69,8.9981,37
"September","Thursday",1,"1","0","1","3","0","1","1",26.24,30.305,69,11.0014,20
"September","Thursday",2,"1","0","1","3","0","1","1",25.42,29.545,73,7.0015,5
"September","Thursday",3,"1","0","1","3","0","1","1",25.42,29.545,73,6.0032,8
"September","Thursday",4,"1","0","1","3","0","1","1",24.6,28.79,78,7.0015,7
"September","Thursday",5,"1","0","1","3","0","1","1",24.6,28.79,78,0,31
"September","Thursday",6,"1","0","1","3","0","1","2",24.6,28.03,83,16.9979,124
"September","Thursday",7,"2","0","1","3","0","1","2",25.42,29.545,78,12.998,338
"September","Thursday",8,"2","0","1","3","0","1","1",26.24,30.305,73,8.9981,391
"September","Thursday",9,"2","0","1","3","0","1","2",26.24,30.305,73,23.9994,209
"September","Thursday",10,"2","0","1","3","0","1","2",27.06,31.06,69,16.9979,121
"September","Thursday",11,"3","0","1","3","0","1","2",27.88,31.82,65,8.9981,159
"September","Thursday",12,"3","0","1","3","0","1","2",27.06,31.06,69,19.9995,179
"September","Thursday",13,"3","0","1","3","0","1","2",26.24,30.305,65,19.0012,189
"September","Thursday",14,"3","0","1","3","0","1","2",26.24,30.305,65,27.9993,170
"September","Thursday",15,"3","0","1","3","0","1","2",24.6,29.545,69,27.9993,135
"September","Thursday",16,"4","0","1","3","0","1","2",22.14,25.76,77,31.0009,222
"September","Thursday",17,"4","0","0","3","0","1","3",19.68,23.485,82,31.0009,261
"September","Thursday",18,"4","0","0","3","0","1","3",19.68,23.485,67,40.9973,244
"September","Thursday",19,"4","0","1","3","0","1","1",18.86,22.725,67,31.0009,232
"September","Thursday",20,"4","0","1","3","0","1","1",18.86,22.725,63,22.0028,248
"September","Thursday",21,"5","0","1","3","0","1","1",18.86,22.725,63,22.0028,145
"September","Thursday",22,"5","0","1","3","0","1","1",18.04,21.97,67,19.0012,115
"September","Thursday",23,"5","0","1","3","0","1","1",18.04,21.97,67,15.0013,69
"September","Friday",0,"1","0","1","3","0","1","1",17.22,21.21,71,15.0013,48
"September","Friday",1,"1","0","1","3","0","1","1",17.22,21.21,67,12.998,26
"September","Friday",2,"1","0","1","3","0","1","1",16.4,20.455,71,19.0012,10
"September","Friday",3,"1","0","1","3","0","1","1",16.4,20.455,71,16.9979,6
"September","Friday",4,"1","0","1","3","0","1","1",16.4,20.455,71,19.0012,4
"September","Friday",5,"1","0","1","3","0","1","1",15.58,19.695,76,12.998,32
"September","Friday",6,"1","0","1","3","0","1","1",15.58,19.695,71,15.0013,93
"September","Friday",7,"2","0","1","3","0","1","1",16.4,20.455,71,19.0012,299
"September","Friday",8,"2","0","1","3","0","1","1",17.22,21.21,67,15.0013,409
"September","Friday",9,"2","0","1","3","0","1","1",18.86,22.725,55,16.9979,210
"September","Friday",10,"2","0","1","3","0","1","2",20.5,24.24,51,19.0012,140
"September","Friday",11,"3","0","1","3","0","1","2",20.5,24.24,51,8.9981,179
"September","Friday",12,"3","0","1","3","0","1","2",21.32,25,45,0,251
"September","Friday",13,"3","0","1","3","0","1","2",22.14,25.76,42,0,223
"September","Friday",14,"3","0","1","3","0","1","2",22.14,25.76,45,11.0014,225
"September","Friday",15,"3","0","1","3","0","1","2",22.14,25.76,45,15.0013,203
"September","Friday",16,"4","0","1","3","0","1","2",21.32,25,48,11.0014,358
"September","Friday",17,"4","0","1","3","0","1","2",21.32,25,48,8.9981,566
"September","Friday",18,"4","0","1","3","0","1","2",21.32,25,52,11.0014,482
"September","Friday",19,"4","0","1","3","0","1","2",20.5,24.24,55,11.0014,315
"September","Friday",20,"4","0","1","3","0","1","2",20.5,24.24,55,0,225
"September","Friday",21,"5","0","1","3","0","1","2",20.5,24.24,63,0,163
"September","Friday",22,"5","0","1","3","0","1","1",19.68,23.485,67,6.0032,167
"September","Friday",23,"5","0","1","3","0","1","1",20.5,24.24,59,0,126
"September","Saturday",0,"1","0","1","3","0","0","1",18.86,22.725,72,11.0014,108
"September","Saturday",1,"1","0","1","3","0","0","1",18.86,22.725,72,7.0015,80
"September","Saturday",2,"1","0","1","3","0","0","1",18.86,22.725,82,6.0032,79
"September","Saturday",3,"1","0","1","3","0","0","1",18.86,22.725,72,8.9981,28
"September","Saturday",4,"1","0","1","3","0","0","1",18.86,22.725,72,8.9981,5
"September","Saturday",5,"1","0","1","3","0","0","1",18.86,22.725,72,11.0014,5
"September","Saturday",6,"1","0","1","3","0","0","2",18.86,22.725,72,15.0013,22
"September","Saturday",7,"2","0","1","3","0","0","2",18.86,22.725,77,12.998,37
"September","Saturday",8,"2","0","1","3","0","0","2",18.86,22.725,77,16.9979,108
"September","Saturday",9,"2","0","1","3","0","0","2",19.68,23.485,67,15.0013,177
"September","Saturday",10,"2","0","1","3","0","0","2",20.5,24.24,68,19.0012,249
"September","Saturday",11,"3","0","1","3","0","0","2",21.32,25,68,15.0013,367
"September","Saturday",12,"3","0","1","3","0","0","2",21.32,25,67,15.0013,372
"September","Saturday",13,"3","0","1","3","0","0","2",21.32,25,68,12.998,349
