"Elevation","Soil_Type","Horizontal_Distance_To_Roadways","Horizontal_Distance_To_Fire_Points","Area_Of_Wilderness","Horizontal_Distance_To_Hydrology","Hillshade_3pm","Aspect","Cover_Type"
0.18,17,0.16,0.054,4,0,0.594,0,4
0.181,17,0.16,0.056,4,0,0.61,0.983,4
0.184,17,0.16,0.059,4,0.021,0.591,0.989,4
0.177,1,0.16,0.069,4,0,0.732,0.681,4
0.153,17,0.166,0.105,4,0,0.449,0.111,4
0.152,17,0.167,0.109,4,0,0.677,0.894,4
0.157,10,0.168,0.113,4,0.021,0.831,0.725,4
0.157,10,0.185,0.152,4,0.043,0.453,0.022,3
0.183,10,0.157,0.215,4,0.107,0.22,0.094,3
0.139,10,0.135,0.204,4,0,0.35,0.15,4
0.137,17,0.132,0.2,4,0.021,0.78,0.7,4
0.143,17,0.131,0.199,4,0.043,0.886,0.692,4
0.241,6,0.157,0.176,4,0.289,0.295,0.275,4
0.234,6,0.159,0.172,4,0.273,0.244,0.286,4
0.227,6,0.162,0.169,4,0.258,0.295,0.314,4
0.221,3,0.165,0.165,4,0.243,0.429,0.392,4
0.224,6,0.172,0.154,4,0.198,0.594,0.508,4
0.223,6,0.175,0.151,4,0.183,0.445,0.397,4
0.217,6,0.177,0.147,4,0.168,0.323,0.328,4
0.211,3,0.18,0.144,4,0.152,0.362,0.331,4
0.199,3,0.188,0.134,4,0.107,0.307,0.328,4
0.193,3,0.191,0.131,4,0.096,0.319,0.356,4
0.19,3,0.194,0.127,4,0.089,0.354,0.386,4
0.185,3,0.197,0.124,4,0.077,0.315,0.383,4
0.174,3,0.203,0.118,4,0.061,0.323,0.392,4
0.17,3,0.205,0.115,4,0.048,0.354,0.406,4
0.166,3,0.202,0.113,4,0.043,0.346,0.408,4
0.161,3,0.2,0.11,4,0.043,0.315,0.397,4
0.156,3,0.198,0.107,4,0.03,0.22,0.358,4
0.141,3,0.194,0.102,4,0,0.425,0.303,4
0.178,10,0.175,0.084,4,0.021,0.484,0.033,3
0.229,6,0.16,0.017,4,0.03,0.417,0.269,3
0.105,10,0.055,0.089,4,0.048,0.748,0.908,6
0.116,10,0.063,0.094,4,0.125,0.484,0.042,6
0.597,22,0.233,0.502,1,0.258,0.65,0.542,1
0.519,32,0.226,0.215,3,0.064,0.685,0.619,5
0.201,10,0.041,0.051,4,0,0.571,0.35,4
0.196,10,0.066,0.075,4,0,0.606,0.486,4
0.177,4,0.108,0.048,4,0,0.323,0.358,4
0.174,14,0.111,0.045,4,0,0.598,0.067,4
0.259,6,0.2,0.099,4,0.319,0.614,0,3
0.181,17,0.167,0.046,4,0,0.535,0.133,4
0.19,10,0.164,0.057,4,0.021,0.472,0.006,3
0.155,17,0.172,0.114,4,0,0.661,0.939,4
0.158,17,0.173,0.118,4,0,0.701,0.619,4
0.159,17,0.175,0.122,4,0,0.642,0.533,4
0.182,10,0.17,0.206,4,0.086,0.642,0.944,3
0.158,10,0.138,0.215,4,0.086,0.488,0.019,3
0.241,6,0.128,0.188,4,0.283,0.732,0.889,3
0.246,10,0.134,0.19,4,0.308,0.618,0.975,3
0.243,6,0.151,0.182,4,0.289,0.382,0.325,4
0.237,6,0.153,0.178,4,0.273,0.295,0.303,4
0.231,6,0.156,0.174,4,0.258,0.244,0.283,4
0.218,3,0.161,0.167,4,0.228,0.35,0.317,4
0.215,3,0.164,0.164,4,0.213,0.512,0.436,4
0.215,3,0.166,0.16,4,0.198,0.63,0.528,4
0.217,3,0.169,0.157,4,0.183,0.673,0.553,4
0.216,3,0.174,0.15,4,0.152,0.382,0.322,4
0.208,3,0.179,0.143,4,0.122,0.37,0.303,4
0.197,3,0.185,0.136,4,0.091,0.276,0.319,4
0.168,3,0.2,0.121,4,0.043,0.295,0.403,4
0.162,3,0.203,0.118,4,0.03,0.327,0.417,4
0.158,3,0.206,0.116,4,0.021,0.346,0.422,4
0.153,3,0.204,0.113,4,0.021,0.358,0.414,4
0.149,3,0.202,0.11,4,0.021,0.362,0.375,4
0.144,3,0.2,0.108,4,0,0.402,0.278,4
0.141,4,0.198,0.106,4,0,0.555,0.058,4
0.215,10,0.177,0.093,4,0.089,0.878,0.825,3
0.224,10,0.179,0.08,4,0.096,0.465,0.05,3
0.215,10,0.178,0.063,4,0.086,0.693,0.931,3
0.233,6,0.166,0.023,4,0.068,0.697,0.839,4
0.24,6,0.165,0.015,4,0.107,0.72,0.689,4
0.225,6,0.164,0.023,4,0,0.583,0.142,4
0.227,16,0.165,0.026,4,0,0.642,0.956,4
0.112,14,0.111,0.124,4,0,0.736,0.878,4
0.122,10,0.104,0.13,4,0.03,0.776,0.883,6
0.144,10,0.087,0.116,4,0.122,0.902,0.792,6
0.111,1,0.055,0.092,4,0.021,0.197,0.308,3
0.098,10,0.055,0.092,4,0,0.5,0.125,4
0.669,39,0.519,0.449,1,0.03,0.5,0.1,7
0.522,30,0.038,0.232,1,0.183,0.681,0.936,1
0.516,32,0.226,0.222,3,0.043,0.681,0.664,5
0.517,32,0.23,0.217,3,0.043,0.681,0.611,5
0.521,32,0.234,0.21,3,0.048,0.689,0.639,5
0.47,13,0.284,0.139,3,0.096,0.366,0.311,5
0.484,24,0.354,0.106,3,0.173,0.5,0.081,2
0.227,11,0.013,0.048,4,0.107,0.398,0.342,3
0.224,11,0.015,0.047,4,0.091,0.461,0.378,3
0.194,10,0.072,0.081,4,0,0.559,0.189,4
0.194,10,0.075,0.085,4,0,0.642,0.567,4
0.179,14,0.109,0.047,4,0,0.394,0.367,4
0.191,10,0.169,0.052,4,0.03,0.685,0.922,6
0.204,10,0.169,0.058,4,0.043,0.559,0.972,3
0.179,4,0.169,0.071,4,0,0.272,0.278,4
0.158,17,0.177,0.12,4,0.021,0.461,0.05,4
0.157,17,0.179,0.124,4,0.021,0.528,0.061,4
0.157,17,0.18,0.127,4,0,0.709,0.822,4
0.162,17,0.182,0.131,4,0,0.886,0.756,4
0.198,10,0.164,0.207,4,0.11,0.61,0.956,3
0.194,10,0.148,0.217,4,0.136,0.142,0.128,3
0.138,17,0.124,0.208,4,0,0.587,0.036,4
0.141,17,0.123,0.207,4,0.021,0.776,0.736,4
0.25,6,0.127,0.193,4,0.313,0.661,0.936,3
0.248,6,0.14,0.195,4,0.319,0.543,0.228,4
0.247,6,0.143,0.191,4,0.304,0.508,0.317,4
0.241,6,0.148,0.184,4,0.273,0.39,0.269,4
0.237,6,0.15,0.18,4,0.258,0.311,0.258,4
0.231,6,0.153,0.176,4,0.243,0.256,0.258,4
0.218,3,0.158,0.169,4,0.213,0.272,0.283,4
0.212,3,0.16,0.166,4,0.198,0.386,0.356,4
0.209,3,0.163,0.162,4,0.183,0.587,0.494,4
0.211,3,0.165,0.159,4,0.168,0.72,0.583,4
0.215,3,0.168,0.156,4,0.152,0.63,0.525,4
0.213,3,0.171,0.152,4,0.137,0.453,0.386,4
0.174,3,0.191,0.13,4,0.043,0.181,0.347,4
0.165,3,0.194,0.127,4,0.03,0.217,0.375,4
0.159,3,0.197,0.124,4,0.021,0.291,0.4,4
0.154,3,0.2,0.122,4,0.021,0.366,0.411,4
0.15,3,0.203,0.119,4,0,0.453,0.414,4
0.146,3,0.206,0.114,4,0,0.547,0.153,4
0.162,10,0.189,0.095,4,0,0.563,0.019,3
0.194,10,0.184,0.092,4,0.043,0.65,0.953,3
0.209,10,0.181,0.095,4,0.064,0.913,0.811,3
0.239,10,0.172,0.032,4,0.048,0.575,0,3
0.231,6,0.169,0.015,4,0.03,0.417,0.358,3
0.227,6,0.169,0.021,4,0,0.571,0.214,4
0.118,3,0.124,0.11,4,0.021,0.386,0.35,4
0.111,14,0.117,0.118,4,0,0.65,0.936,4
0.102,10,0.059,0.096,4,0,0.445,0.208,4
0.128,10,0.07,0.102,4,0.144,0.512,0.017,6
0.13,10,0.073,0.103,4,0.163,0.587,0.983,6
0.132,10,0.059,0.113,4,0.168,0.72,0.897,6
0.671,23,0.515,0.455,1,0.043,0.563,0.039,7
0.537,29,0.054,0.318,1,0.043,0.673,0.942,1
0.537,30,0.049,0.209,1,0.24,0.677,0.936,2
0.527,29,0.043,0.085,1,0.219,0.488,0.108,2
0.481,23,0.189,0.136,3,0.03,0.563,0.114,5
0.484,23,0.199,0.156,3,0.021,0.63,0.964,5
0.484,23,0.201,0.16,3,0.03,0.634,0.953,5
0.515,32,0.23,0.223,3,0.021,0.65,0.581,5
0.52,32,0.241,0.204,3,0.068,0.583,0.456,5
0.518,32,0.249,0.19,3,0.152,0.606,0.489,5
0.519,32,0.254,0.183,3,0.195,0.594,0.481,5
0.483,13,0.278,0.151,3,0.122,0.323,0.319,5
0.468,13,0.287,0.142,3,0.077,0.378,0.308,5
0.464,13,0.289,0.139,3,0.068,0.386,0.303,5
0.46,13,0.292,0.136,3,0.061,0.406,0.306,5
0.206,10,0.036,0.053,4,0,0.531,0.125,4
0.19,4,0.098,0.066,4,0,0.457,0.425,4
0.187,4,0.101,0.062,4,0,0.362,0.408,4
0.181,4,0.104,0.058,4,0,0.453,0.453,4
0.183,4,0.106,0.055,4,0.021,0.52,0.486,4
0.182,4,0.108,0.051,4,0.021,0.449,0.444,4
0.192,10,0.173,0.056,4,0.021,0.831,0.708,6
0.203,2,0.173,0.058,4,0.048,0.815,0.85,6
0.187,4,0.173,0.071,4,0.021,0.091,0.192,3
0.161,17,0.184,0.129,4,0.021,0.539,0.022,4
0.166,17,0.185,0.133,4,0,0.846,0.814,4
0.198,10,0.168,0.198,4,0.129,0.539,0.972,3
0.203,10,0.166,0.2,4,0.129,0.606,0.947,3
0.141,10,0.12,0.212,4,0,0.472,0.131,4
0.14,17,0.119,0.211,4,0,0.665,0.769,4
0.253,6,0.134,0.2,4,0.319,0.5,0.142,4
0.25,6,0.137,0.197,4,0.305,0.484,0.181,4
0.248,6,0.139,0.193,4,0.289,0.48,0.206,4
0.245,6,0.142,0.189,4,0.273,0.441,0.225,4
0.23,6,0.15,0.179,4,0.228,0.248,0.286,4
0.223,3,0.152,0.175,4,0.213,0.224,0.294,4
0.216,3,0.154,0.172,4,0.198,0.217,0.303,4
0.205,3,0.159,0.165,4,0.168,0.539,0.458,4
0.207,3,0.162,0.161,4,0.152,0.728,0.589,4
0.21,3,0.167,0.155,4,0.122,0.457,0.425,4
0.2,3,0.173,0.148,4,0.091,0.283,0.367,4
0.176,3,0.185,0.136,4,0.03,0.189,0.35,4
0.168,3,0.188,0.133,4,0.021,0.142,0.342,4
0.158,3,0.191,0.13,4,0.021,0.217,0.35,4
0.152,3,0.194,0.127,4,0,0.394,0.361,4
0.149,3,0.2,0.122,4,0,0.587,0.025,4
0.195,10,0.189,0.096,4,0.068,0.866,0.842,3
0.201,10,0.187,0.096,4,0.03,0.441,0.044,3
0.234,10,0.183,0.057,4,0.107,0.756,0.892,3
0.242,6,0.175,0.03,4,0.077,0.539,0.069,3
0.23,6,0.173,0.019,4,0.021,0.445,0.222,3
0.226,6,0.173,0.021,4,0,0.563,0.083,4
0.242,10,0.175,0.049,4,0.096,0.657,0.95,6
0.114,14,0.123,0.113,4,0,0.583,0.022,4
0.118,1,0.064,0.102,4,0.043,0.256,0.25,6
0.107,10,0.063,0.101,4,0,0.378,0.186,4
0.672,23,0.499,0.467,1,0.043,0.587,0.011,7
0.482,23,0.198,0.148,3,0.021,0.681,0.867,5
0.502,23,0.225,0.198,3,0.089,0.74,0.808,5
0.513,23,0.236,0.221,3,0,0.65,0.581,5
0.516,23,0.239,0.217,3,0,0.717,0.683,5
0.519,32,0.243,0.21,3,0.043,0.606,0.475,5
0.517,32,0.251,0.196,3,0.129,0.591,0.289,5
0.517,32,0.255,0.189,3,0.172,0.594,0.453,5
0.515,32,0.26,0.182,3,0.215,0.555,0.431,5
0.217,11,0.023,0.055,4,0.048,0.417,0.258,3
0.212,11,0.03,0.055,4,0.021,0.5,0.347,3
0.209,10,0.036,0.056,4,0,0.563,0.1,4
0.213,10,0.059,0.069,4,0.077,0.551,0.014,3
0.202,10,0.078,0.086,4,0.043,0.39,0.106,3
0.194,10,0.083,0.087,4,0.021,0.476,0.175,3
0.191,10,0.09,0.079,4,0,0.594,0.45,4
0.176,14,0.109,0.052,4,0,0.524,0.356,4
0.175,14,0.111,0.049,4,0,0.61,0.492,4
0.177,14,0.114,0.045,4,0,0.693,0.869,4
0.182,17,0.178,0.059,4,0,0.74,0.636,4
0.175,17,0.177,0.086,4,0,0.5,0.328,4
0.173,17,0.177,0.089,4,0,0.587,0.494,4
0.167,17,0.188,0.131,4,0,0.358,0.106,4
0.219,10,0.177,0.181,4,0.136,0.673,0.936,3
0.14,17,0.115,0.214,4,0,0.626,0.975,4
0.256,6,0.129,0.204,4,0.319,0.504,0.103,4
0.254,6,0.131,0.202,4,0.304,0.449,0.183,4
0.25,6,0.133,0.199,4,0.289,0.449,0.236,4
0.248,6,0.136,0.195,4,0.275,0.457,0.278,4
0.245,6,0.138,0.192,4,0.258,0.417,0.3,4
0.241,6,0.141,0.188,4,0.243,0.339,0.303,4
0.234,6,0.144,0.184,4,0.228,0.256,0.297,4
0.2,3,0.156,0.167,4,0.152,0.476,0.433,4
0.201,3,0.159,0.164,4,0.137,0.701,0.569,4
0.199,3,0.167,0.154,4,0.091,0.315,0.394,4
0.178,3,0.179,0.142,4,0.03,0.26,0.375,4
0.171,3,0.182,0.139,4,0.021,0.193,0.353,4
0.155,3,0.188,0.133,4,0,0.343,0.314,4
0.207,10,0.192,0.1,4,0.061,0.772,0.889,3
0.234,10,0.188,0.062,4,0.137,0.677,0.939,3
0.239,10,0.187,0.058,4,0.125,0.705,0.922,3
0.243,6,0.179,0.033,4,0.096,0.539,0.117,3
0.241,6,0.178,0.027,4,0.077,0.594,0.272,3
0.234,6,0.177,0.021,4,0,0.587,0.144,4
0.233,6,0.177,0.023,4,0,0.524,0.078,4
0.247,6,0.18,0.054,4,0.125,0.638,0.964,6
0.248,6,0.182,0.05,4,0.152,0.618,0.989,6
0.115,3,0.132,0.103,4,0,0.579,0.1,4
0.118,14,0.129,0.107,4,0,0.654,0.947,4
0.149,10,0.105,0.134,4,0.096,0.646,0.953,6
0.173,10,0.087,0.12,4,0.211,0.764,0.883,6
0.144,1,0.072,0.109,4,0.089,0.201,0.172,6
0.15,10,0.074,0.107,4,0.137,0.618,0.964,6
0.149,10,0.075,0.109,4,0.152,0.445,0.031,6
0.147,10,0.076,0.113,4,0.203,0.531,0.994,6
0.124,1,0.034,0.115,4,0.048,0.295,0.394,3
0.676,23,0.503,0.468,1,0.064,0.543,0.028,7
0.518,22,0.11,0.377,1,0.021,0.61,0.992,1
0.56,30,0.039,0.279,1,0.156,0.587,0.964,1
0.566,30,0.072,0.189,1,0.349,0.65,0.956,2
0.485,23,0.196,0.137,3,0.068,0.5,0.078,5
0.518,32,0.247,0.212,3,0.043,0.598,0.081,5
0.51,13,0.268,0.178,3,0.228,0.492,0.4,5
0.471,13,0.288,0.154,3,0.077,0.358,0.347,5
0.211,11,0.032,0.059,4,0,0.504,0.231,4
0.216,10,0.068,0.077,4,0.091,0.539,0.022,3
0.183,10,0.11,0.054,4,0.021,0.358,0.164,3
0.177,14,0.115,0.047,4,0,0.669,0.936,4
0.181,14,0.117,0.043,4,0.021,0.764,0.883,3
0.208,2,0.181,0.068,4,0.048,0.913,0.719,6
0.172,17,0.182,0.095,4,0,0.591,0.431,4
0.173,17,0.183,0.098,4,0,0.693,0.6,4
0.176,17,0.183,0.101,4,0.021,0.85,0.681,4
0.168,17,0.193,0.136,4,0.021,0.638,0.961,4
0.216,10,0.191,0.159,4,0.13,0.472,0.997,3
0.233,10,0.155,0.195,4,0.173,0.512,0.006,3
0.226,10,0.143,0.202,4,0.203,0.303,0.083,3
0.142,1,0.112,0.22,4,0,0.567,0.089,4
0.259,6,0.125,0.208,4,0.304,0.445,0.153,4
0.255,6,0.127,0.204,4,0.289,0.394,0.203,4
0.25,6,0.13,0.201,4,0.273,0.406,0.228,4
0.239,6,0.138,0.19,4,0.228,0.319,0.336,4
0.217,3,0.145,0.18,4,0.183,0.197,0.308,4
0.21,3,0.148,0.176,4,0.168,0.197,0.3,4
0.202,3,0.15,0.173,4,0.152,0.205,0.306,4
0.195,3,0.153,0.17,4,0.137,0.398,0.383,4
0.199,3,0.158,0.163,4,0.107,0.626,0.531,4
0.192,3,0.164,0.157,4,0.077,0.295,0.392,4
0.187,3,0.167,0.154,4,0.061,0.264,0.392,4
0.176,3,0.173,0.148,4,0.03,0.295,0.406,4
0.171,3,0.176,0.145,4,0.021,0.276,0.397,4
0.153,4,0.185,0.136,4,0.021,0.555,0.183,4
0.156,4,0.188,0.134,4,0.021,0.705,0.911,3
0.243,10,0.196,0.083,4,0.177,0.386,0.083,3
0.25,6,0.187,0.049,4,0.116,0.642,0.953,3
0.234,6,0.181,0.025,4,0,0.685,0.881,4
0.249,10,0.183,0.049,4,0.122,0.614,0.983,6
0.251,6,0.184,0.054,4,0.144,0.606,0.992,6
0.25,6,0.185,0.05,4,0.155,0.575,0.033,6
0.123,3,0.142,0.094,4,0,0.394,0.272,4
0.119,3,0.138,0.098,4,0,0.508,0.131,4
0.122,14,0.131,0.106,4,0.021,0.709,0.917,6
0.115,10,0.072,0.109,4,0,0.539,0.022,4
0.148,10,0.075,0.11,4,0.116,0.772,0.897,6
0.119,1,0.034,0.117,4,0.03,0.354,0.372,3
0.587,23,0.353,0.551,1,0.03,0.512,0.275,1
0.487,31,0.204,0.146,3,0.061,0.579,0.006,5
0.486,23,0.21,0.158,3,0.021,0.575,0.036,5
0.491,23,0.219,0.175,3,0.048,0.709,0.892,5
0.505,23,0.235,0.204,3,0.064,0.713,0.831,5
0.518,32,0.258,0.201,3,0.13,0.583,0.336,5
0.509,32,0.269,0.184,3,0.232,0.484,0.375,5
0.181,14,0.116,0.049,4,0,0.551,0.05,4
0.248,10,0.191,0.065,4,0.245,0.811,0.861,3
0.18,17,0.186,0.068,4,0,0.72,0.778,4
0.179,17,0.196,0.135,4,0,0.303,0.158,4
0.145,16,0.11,0.225,4,0,0.638,0.964,4
0.264,6,0.119,0.212,4,0.305,0.461,0.136,4
0.256,6,0.124,0.207,4,0.273,0.358,0.256,4
0.252,6,0.126,0.203,4,0.258,0.366,0.278,4
0.247,6,0.129,0.199,4,0.243,0.311,0.294,4
0.24,3,0.132,0.196,4,0.228,0.28,0.317,4
0.228,3,0.137,0.189,4,0.198,0.256,0.342,4
0.222,3,0.139,0.186,4,0.183,0.24,0.322,4
0.215,3,0.142,0.182,4,0.168,0.244,0.3,4
0.208,3,0.144,0.179,4,0.152,0.228,0.275,4
0.192,3,0.15,0.172,4,0.122,0.28,0.308,4
0.189,3,0.152,0.169,4,0.107,0.531,0.467,4
0.191,3,0.158,0.163,4,0.077,0.441,0.45,4
0.18,3,0.164,0.157,4,0.048,0.256,0.383,4
0.162,3,0.173,0.148,4,0,0.335,0.403,4
0.155,4,0.179,0.142,4,0.021,0.551,0.306,4
0.156,4,0.182,0.14,4,0.03,0.705,0.9,4
0.175,10,0.194,0.122,4,0.096,0.685,0.933,3
0.194,10,0.2,0.114,4,0.048,0.469,0.031,3
0.247,10,0.193,0.058,4,0.155,0.654,0.947,3
0.234,6,0.186,0.03,4,0,0.555,0.136,4
0.234,6,0.185,0.029,4,0,0.673,0.906,4
0.125,3,0.148,0.089,4,0,0.331,0.325,4
0.172,10,0.083,0.119,4,0.129,0.213,0.108,6
0.13,10,0.077,0.114,4,0.021,0.193,0.142,6
0.123,10,0.076,0.114,4,0,0.323,0.111,4
0.136,10,0.076,0.113,4,0.068,0.772,0.897,6
0.142,10,0.077,0.113,4,0.089,0.768,0.9,6
0.156,10,0.079,0.114,4,0.125,0.772,0.897,6
0.162,10,0.08,0.115,4,0.144,0.724,0.917,6
0.111,1,0.031,0.114,4,0,0.457,0.192,4
0.557,22,0.188,0.456,1,0.096,0.476,0.417,1
0.504,23,0.234,0.196,3,0.11,0.709,0.881,5
0.515,23,0.246,0.208,3,0.021,0.689,0.911,5
0.517,23,0.247,0.208,3,0.021,0.689,0.9,5
0.518,23,0.249,0.209,3,0.03,0.693,0.881,5
0.521,32,0.253,0.211,3,0.048,0.638,0.922,5
0.504,13,0.275,0.184,3,0.203,0.413,0.361,5
0.475,13,0.289,0.166,3,0.096,0.327,0.336,5
0.507,23,0.274,0.166,3,0.064,0.598,0.003,1
0.206,10,0.098,0.076,4,0.043,0.555,0.003,3
0.185,14,0.119,0.048,4,0,0.65,0.956,4
0.219,10,0.161,0.024,4,0.215,0.567,0.994,3
0.202,2,0.19,0.075,4,0.043,0.917,0.694,6
0.214,2,0.19,0.083,4,0.096,0.622,0.978,3
0.209,2,0.19,0.087,4,0.077,0.339,0.144,3
0.242,10,0.152,0.184,4,0.215,0.713,0.922,3
0.269,6,0.114,0.215,4,0.31,0.524,0.114,4
0.266,6,0.116,0.216,4,0.292,0.382,0.239,4
0.26,6,0.118,0.212,4,0.275,0.319,0.272,4
0.249,6,0.123,0.205,4,0.243,0.319,0.325,4
0.244,3,0.126,0.202,4,0.228,0.287,0.328,4
0.237,3,0.128,0.198,4,0.213,0.236,0.319,4
0.23,3,0.131,0.195,4,0.198,0.252,0.331,4
0.213,3,0.138,0.185,4,0.152,0.299,0.317,4
0.208,3,0.141,0.182,4,0.137,0.272,0.294,4
0.201,3,0.144,0.178,4,0.122,0.181,0.272,4
0.183,3,0.152,0.169,4,0.077,0.524,0.472,4
0.183,3,0.155,0.166,4,0.061,0.429,0.45,4
0.178,3,0.158,0.163,4,0.048,0.307,0.411,4
0.173,3,0.161,0.16,4,0.03,0.276,0.392,4
0.167,3,0.164,0.157,4,0.021,0.295,0.383,4
0.161,3,0.167,0.154,4,0,0.366,0.375,4
0.155,4,0.173,0.148,4,0.021,0.591,0.147,4
0.236,6,0.19,0.034,4,0,0.575,0.325,4
0.253,10,0.19,0.039,4,0.077,0.685,0.936,6
0.154,3,0.191,0.045,4,0.136,0.394,0.283,3
0.123,3,0.15,0.087,4,0,0.437,0.322,4
0.125,10,0.139,0.099,4,0.048,0.736,0.867,6
0.149,10,0.123,0.12,4,0.096,0.854,0.828,6
0.162,10,0.116,0.128,4,0.122,0.846,0.847,6
0.18,10,0.087,0.123,4,0.129,0.193,0.119,6
0.13,10,0.081,0.118,4,0,0.311,0.1,4
0.175,10,0.085,0.12,4,0.173,0.642,0.953,6
0.171,10,0.077,0.124,4,0.168,0.465,0.031,6
0.123,1,0.04,0.124,4,0.021,0.307,0.139,6
0.118,1,0.036,0.12,4,0,0.382,0.114,4
0.608,22,0.388,0.546,1,0,0.311,0.253,1
0.593,30,0.089,0.173,1,0.452,0.665,0.944,2
0.496,23,0.223,0.172,3,0.021,0.709,0.906,5
0.499,32,0.228,0.181,3,0.064,0.654,0.944,5
0.502,32,0.233,0.189,3,0.107,0.697,0.897,5
0.508,32,0.24,0.201,3,0.096,0.669,0.922,5
0.515,32,0.247,0.202,3,0.043,0.693,0.908,5
0.52,32,0.253,0.205,3,0.048,0.665,0.9,5
0.52,32,0.262,0.21,3,0.107,0.571,0.075,5
0.519,32,0.264,0.209,3,0.125,0.583,0.042,5
0.517,32,0.268,0.202,3,0.163,0.496,0.181,5
0.501,13,0.278,0.187,3,0.192,0.378,0.311,5
0.477,13,0.29,0.172,3,0.107,0.315,0.328,5
0.456,31,0.322,0.142,3,0.077,0.756,0.875,2
0.502,31,0.371,0.127,3,0.301,0.488,0.119,1
0.216,11,0.023,0.059,4,0.021,0.642,0.536,4
0.219,11,0.03,0.066,4,0.021,0.598,0.497,4
0.218,11,0.033,0.07,4,0.021,0.516,0.411,4
0.216,11,0.036,0.071,4,0,0.535,0.353,4
0.233,10,0.063,0.079,4,0.125,0.598,0.003,3
0.186,14,0.116,0.055,4,0,0.465,0.317,4
0.228,10,0.142,0.015,4,0.152,0.843,0.847,3
0.271,6,0.218,0.092,4,0.347,0.622,0.978,3
0.271,6,0.221,0.105,4,0.288,0.52,0.114,3
0.209,2,0.194,0.082,4,0.086,0.744,0.678,6
0.173,17,0.195,0.104,4,0.021,0.441,0.306,4
0.172,17,0.195,0.107,4,0,0.724,0.831,4
0.187,17,0.201,0.132,4,0,0.303,0.392,4
0.147,16,0.106,0.217,4,0,0.657,0.919,4
0.161,10,0.093,0.223,4,0.144,0.72,0.85,3
0.172,10,0.093,0.222,4,0.183,0.898,0.742,3
0.258,6,0.115,0.215,4,0.262,0.315,0.303,4
0.24,3,0.123,0.204,4,0.213,0.28,0.317,4
0.235,3,0.125,0.201,4,0.198,0.24,0.311,4
0.226,3,0.127,0.197,4,0.183,0.232,0.308,4
0.215,3,0.132,0.191,4,0.155,0.295,0.333,4
0.21,3,0.135,0.188,4,0.137,0.307,0.342,4
0.205,3,0.138,0.184,4,0.122,0.287,0.339,4
0.191,3,0.143,0.178,4,0.091,0.185,0.292,4
0.183,3,0.146,0.175,4,0.077,0.268,0.306,4
0.178,3,0.149,0.172,4,0.061,0.39,0.386,4
0.175,3,0.152,0.169,4,0.048,0.39,0.419,4
0.166,3,0.158,0.163,4,0.021,0.358,0.394,4
0.161,3,0.161,0.16,4,0,0.425,0.369,4
0.159,4,0.171,0.152,4,0.03,0.657,0.942,4
0.261,10,0.194,0.115,4,0.096,0.835,0.833,3
0.255,6,0.204,0.07,4,0.183,0.602,0.992,3
0.239,6,0.195,0.041,4,0.021,0.425,0.264,3
0.235,6,0.195,0.04,4,0,0.528,0.25,4
0.262,10,0.197,0.047,4,0.198,0.469,0.075,3
0.123,14,0.152,0.086,4,0,0.571,0.086,4
0.146,10,0.128,0.115,4,0.107,0.831,0.853,6
0.159,10,0.122,0.123,4,0.125,0.862,0.833,6
0.174,10,0.116,0.131,4,0.152,0.846,0.853,6
0.176,10,0.089,0.126,4,0.107,0.087,0.158,6
0.136,10,0.085,0.122,4,0,0.323,0.106,4
0.145,10,0.084,0.121,4,0.064,0.815,0.878,6
0.542,22,0.179,0.445,1,0.03,0.398,0.364,1
0.496,31,0.223,0.165,3,0.021,0.602,0.997,5
0.515,32,0.249,0.198,3,0.068,0.74,0.864,5
0.522,32,0.262,0.204,3,0.096,0.614,0,5
0.522,32,0.266,0.206,3,0.122,0.594,0.019,5
0.515,32,0.274,0.202,3,0.192,0.429,0.175,5
0.512,32,0.276,0.199,3,0.211,0.429,0.2,5
0.216,11,0.018,0.05,4,0,0.524,0.233,4
0.215,11,0.021,0.054,4,0,0.571,0.114,4
0.215,11,0.025,0.057,4,0,0.606,0.064,4
0.215,11,0.028,0.06,4,0,0.618,0.511,4
0.214,11,0.036,0.067,4,0,0.591,0.453,4
0.235,10,0.059,0.079,4,0.11,0.665,0.925,3
0.236,10,0.078,0.09,4,0.163,0.618,0.975,3
0.19,14,0.116,0.059,4,0,0.295,0.283,4
0.183,10,0.119,0.055,4,0,0.606,0.022,4
0.244,10,0.155,0.006,4,0.228,0.516,0.033,3
0.244,10,0.175,0.034,4,0.258,0.748,0.906,3
0.275,6,0.219,0.096,4,0.319,0.575,0.028,3
0.19,1,0.199,0.08,4,0.021,0.402,0.386,4
0.186,1,0.199,0.08,4,0,0.52,0.333,4
0.182,17,0.204,0.131,4,0,0.378,0.439,4
0.179,17,0.206,0.135,4,0,0.465,0.433,4
0.149,1,0.104,0.211,4,0,0.417,0.211,4
0.15,16,0.102,0.214,4,0,0.772,0.864,4
0.175,10,0.095,0.225,4,0.061,0.693,0.931,3
0.206,10,0.089,0.223,4,0.271,0.921,0.758,3
0.269,6,0.102,0.223,4,0.327,0.638,0.544,4
0.269,6,0.104,0.223,4,0.308,0.516,0.414,4
0.257,6,0.111,0.217,4,0.251,0.35,0.322,4
0.238,3,0.119,0.207,4,0.198,0.26,0.289,4
0.218,3,0.126,0.197,4,0.152,0.244,0.297,4
