"Elevation","Soil_Type","Horizontal_Distance_To_Roadways","Horizontal_Distance_To_Fire_Points","Area_Of_Wilderness","Horizontal_Distance_To_Hydrology","Hillshade_3pm","Aspect","Cover_Type"
0.713,23,0.091,0.177,2,0.49,0.638,0.814,1
0.362,30,0.246,0.639,1,0,0.657,0.925,2
0.594,23,0.396,0.107,1,0.136,0.602,0.375,1
0.671,22,0.771,0.327,1,0.13,0.602,0.025,1
0.55,30,0.866,0.442,1,0.243,0.563,0.414,2
0.608,23,0.228,0.056,1,0,0.547,0.267,1
0.589,29,0.368,0.863,1,0.13,0.575,0.047,1
0.479,13,0.262,0.15,3,0.077,0.524,0.486,5
0.594,32,0.44,0.107,3,0.251,0.791,0.764,1
0.611,29,0.084,0.217,1,0.129,0.319,0.228,1
0.696,24,0.44,0.119,3,0.369,0.642,0.958,1
0.769,38,0.331,0.502,1,0.021,0.531,0.269,7
0.397,12,0.056,0.253,1,0.269,0.461,0.169,2
0.635,32,0.24,0.401,3,0.36,0.504,0.169,1
0.603,23,0.218,0.147,1,0.413,0.531,0.156,1
0.518,33,0.199,0.382,3,0.375,0.488,0.078,2
0.622,22,0.643,0.178,1,0.061,0.791,0.842,1
0.52,29,0.424,0.232,1,0.313,0.579,0,2
0.473,29,0.132,0.284,1,0.043,0.476,0.303,2
0.695,23,0.107,0.417,2,0.344,0.638,0.956,1
0.499,29,0.264,0.324,1,0.155,0.559,0.222,2
0.603,23,0.457,0.19,1,0.107,0.543,0.106,1
0.622,23,0.493,0.29,1,0.086,0.65,0.956,1
0.785,40,0.231,0.127,3,0.498,0.402,0.278,7
0.508,29,0.385,0.331,1,0.136,0.811,0.764,2
0.28,6,0.136,0.085,4,0.107,0.547,0.111,3
0.502,30,0.059,0.311,1,0.043,0.236,0.208,5
0.666,23,0.458,0.5,1,0.144,0.512,0.319,1
0.621,32,0.076,0.163,3,0.365,0.5,0.303,2
0.538,30,0.542,0.707,1,0.086,0.469,0.289,2
0.53,33,0.121,0.302,3,0.56,0.933,0.792,2
0.596,23,0.111,0.199,1,0.136,0.547,0.422,1
0.452,31,0.308,0.116,3,0.03,0.748,0.856,5
0.523,29,0.466,0.384,1,0.243,0.382,0.208,2
0.719,29,0.438,0.308,1,0.258,0.567,0.025,1
0.706,39,0.383,0.36,1,0.232,0.752,0.906,1
0.565,24,0.858,0.666,1,0.215,0.768,0.886,2
0.632,22,0.74,0.454,1,0.096,0.516,0.15,1
0.7,22,0.871,0.127,1,0.346,0.563,0.056,1
0.679,29,0.234,0.492,1,0.41,0.724,0.578,1
0.478,12,0.4,0.345,1,0.215,0.472,0.239,2
0.856,40,0.359,0.203,1,0.709,0.346,0.178,1
0.366,29,0.13,0.021,1,0.211,0.642,0.542,2
0.607,29,0.467,0.78,1,0.168,0.531,0.058,1
0.728,32,0.422,0.475,3,0.375,0.535,0.036,7
0.628,23,0.179,0.309,1,0.089,0.303,0.286,1
0.5,30,0.105,0.14,1,0.195,0.283,0.297,5
0.622,29,0.424,0.774,1,0.061,0.457,0.208,1
0.396,11,0.32,0.34,3,0.077,0.39,0.269,3
0.701,38,0.319,0.39,1,0.021,0.555,0.075,7
0.55,32,0.221,0.11,3,0.228,0.551,0.258,2
0.532,29,0.758,0.684,1,0.173,0.744,0.636,2
0.431,12,0.128,0.136,1,0.299,0.689,0.869,2
0.591,33,0.068,0.126,3,0.413,0.374,0.256,2
0.375,9,0.108,0.112,1,0.183,0.472,0.133,2
0.702,31,0.504,0.389,3,0.301,0.673,0.911,1
0.733,39,0.388,0.353,1,0.24,0.756,0.906,1
0.633,22,0.143,0.251,1,0.137,0.488,0.367,1
0.781,33,0.583,0.552,3,0.107,0.504,0.439,7
0.521,12,0.46,0.34,1,0.122,0.48,0.375,2
0.557,33,0.138,0.253,3,0.329,0.626,0.972,2
0.632,32,0.334,0.348,3,0.292,0.665,0.636,2
0.493,23,0.287,0.255,1,0.198,0.528,0.097,2
0.715,39,0.299,0.431,1,0.258,0.705,0.917,1
0.634,23,0.17,0.273,1,0.136,0.567,0.444,1
0.573,29,0.597,0.717,1,0.172,0.445,0.261,2
0.55,24,0.271,0.342,3,0.168,0.335,0.067,1
0.541,22,0.384,0.28,3,0.048,0.78,0.706,1
0.374,9,0.128,0.202,1,0.168,0.488,0.219,2
0.35,4,0.142,0.198,3,0.129,0.622,0.519,3
0.504,29,0.569,0.107,1,0.096,0.799,0.872,2
0.456,13,0.143,0.069,3,0.068,0.311,0.369,5
0.688,32,0.16,0.39,3,0.452,0.764,0.764,1
0.68,23,0.189,0.351,1,0.021,0.496,0.117,1
0.662,23,0.56,0.286,3,0.061,0.705,0.667,1
0.401,31,0.113,0.256,3,0.122,0.421,0.1,2
0.374,30,0.245,0.657,1,0.068,0.461,0.356,2
0.575,29,0.571,0.205,1,0.183,0.559,0.172,2
0.682,32,0.591,0.314,3,0.122,0.807,0.825,1
0.72,38,0.759,0.076,1,0.193,0.535,0.236,1
0.587,33,0.426,0.271,3,0.583,0.63,0.525,2
0.649,23,0.268,0.294,3,0.064,0.764,0.864,1
0.526,32,0.236,0.324,3,0.064,0.543,0.314,2
0.643,22,0.159,0.092,1,0.183,0.457,0.061,1
0.434,33,0.115,0.302,3,0.152,0.551,0.006,2
0.263,10,0.025,0.048,3,0.021,0.591,0.031,6
0.303,2,0.277,0.029,3,0.043,0.61,0.514,3
0.197,10,0.059,0.077,4,0.213,0.642,0.958,3
0.629,32,0.085,0.144,3,0.28,0.72,0.689,2
0.56,12,0.471,0.186,1,0.423,0.63,0.969,2
0.177,10,0.068,0.141,4,0.077,0.232,0.114,6
0.51,29,0.766,0.098,1,0.061,0.457,0.067,2
0.665,23,0.348,0.14,1,0.048,0.657,0.561,1
0.601,31,0.184,0.422,3,0.096,0.488,0.111,1
0.707,31,0.496,0.378,3,0.271,0.638,0.961,1
0.446,31,0.161,0.117,3,0.043,0.492,0.361,5
0.505,12,0.401,0.322,1,0.152,0.622,0.514,2
0.697,22,0.126,0.093,1,0.376,0.484,0.089,1
0.71,38,0.575,0.307,1,0.15,0.433,0.244,7
0.65,23,0.567,0.053,3,0.03,0.606,0.042,1
0.635,23,0.327,0.273,3,0.107,0.61,0,1
0.354,29,0.11,0.47,1,0.061,0.378,0.303,2
0.715,33,0.343,0.504,2,0.096,0.654,0.542,1
0.442,12,0.295,0.3,1,0.251,0.693,0.894,2
0.583,29,0.915,0.4,1,0.319,0.524,0.233,2
0.172,10,0.116,0.105,4,0.193,0.642,0.953,6
0.45,30,0.387,0.331,1,0.15,0.571,0.442,2
0.534,29,0.429,0.287,1,0.144,0.406,0.2,2
0.607,29,0.782,0.475,1,0.435,0.693,0.664,2
0.539,30,0.805,0.334,1,0.258,0.748,0.636,2
0.531,29,0.582,0.364,1,0.096,0.701,0.917,2
0.68,33,0.211,0.466,3,0.501,0.354,0.186,1
0.589,29,0.172,0.176,1,0.424,0.5,0.333,2
0.498,29,0.081,0.308,1,0.313,0.508,0.083,2
0.5,13,0.367,0.069,3,0.221,0.913,0.733,2
0.715,35,0.319,0.04,3,0,0.465,0.306,7
0.534,12,0.622,0.79,1,0.213,0.469,0.303,2
0.697,39,0.124,0.131,3,0.183,0.307,0.258,7
0.601,30,0.479,0.403,1,0.152,0.469,0.261,1
0.361,9,0.123,0.165,1,0.116,0.681,0.767,2
0.752,39,0.337,0.159,3,0.077,0.465,0.272,7
0.392,12,0.153,0.118,1,0.198,0.594,0.314,2
0.622,33,0.468,0.085,3,0.185,0.201,0.264,1
0.593,23,0.279,0.209,1,0.152,0.496,0.281,1
0.58,32,0.259,0.32,3,0.413,0.638,0.539,2
0.369,11,0.147,0.339,3,0.137,0.551,0.033,6
0.653,32,0.44,0.124,3,0.125,0.48,0.106,1
0.66,32,0.379,0.025,3,0.365,0.764,0.783,1
0.668,29,0.513,0.619,1,0.198,0.563,0.125,1
0.688,23,0.564,0.34,1,0.767,0.575,0.025,1
0.606,22,0.061,0.261,3,0.183,0.697,0.917,1
0.539,29,0.788,0.597,1,0.163,0.402,0.278,2
0.68,31,0.277,0.126,3,0.213,0.567,0.053,1
0.702,33,0.394,0.382,3,0.473,0.189,0.314,1
0.269,10,0.06,0.092,3,0.107,0.386,0.147,6
0.643,22,0.122,0.139,2,0.198,0.594,0.028,1
0.654,22,0.212,0.344,3,0.068,0.417,0.147,1
0.517,23,0.163,0.264,3,0.452,0.713,0.625,2
0.571,20,0.403,0.214,3,0,0.496,0.364,1
0.666,22,0.728,0.325,1,0.228,0.563,0.175,1
0.602,33,0.23,0.374,3,0.237,0.22,0.331,1
0.385,12,0.133,0.254,1,0.043,0.618,0.981,2
0.626,23,0.28,0.077,1,0.068,0.551,0.425,1
0.424,29,0.293,0.891,1,0.03,0.78,0.842,2
0.55,32,0.057,0.114,3,0.198,0.5,0.442,5
0.707,31,0.532,0.288,3,0.346,0.681,0.936,1
0.617,34,0.423,0.122,3,0.215,0.705,0.572,2
0.555,13,0.163,0.04,3,0.328,0.87,0.722,2
0.35,20,0.253,0.189,3,0,0.728,0.878,6
0.461,12,0.332,0.521,1,0.096,0.555,0.058,2
0.618,23,0.498,0.291,1,0.043,0.713,0.908,1
0.662,23,0.626,0.263,1,0,0.516,0.222,1
0.388,29,0.174,0.55,1,0.387,0.429,0.139,2
0.65,32,0.027,0.365,2,0.168,0.472,0.331,1
0.651,24,0.241,0.32,3,0.021,0.413,0.094,1
0.696,24,0.384,0.176,3,0.236,0.433,0.103,1
0.346,6,0.16,0.117,4,0.193,0.724,0.794,6
0.568,12,0.764,0.889,1,0.432,0.618,0.5,2
0.728,39,0.286,0.124,3,0,0.374,0.289,7
0.675,23,0.566,0.487,1,0.048,0.646,0.944,1
0.689,23,0.16,0.262,2,0.334,0.457,0.283,1
0.588,29,0.845,0.506,1,0.59,0.744,0.717,2
0.426,12,0.291,0.628,1,0.091,0.661,0.894,2
0.448,12,0.4,0.756,1,0.064,0.575,0.114,2
0.396,33,0.191,0.184,3,0.086,0.724,0.911,6
0.655,32,0.31,0.141,3,0.327,0.638,0.531,2
0.604,29,0.466,0.059,1,0.125,0.685,0.908,1
0.482,17,0.11,0.339,3,0.03,0.504,0.231,5
0.691,32,0.163,0.39,3,0.472,0.772,0.739,1
0.773,39,0.456,0.26,3,0.455,0.52,0.144,7
0.585,29,0.507,0.704,1,0.125,0.531,0.031,1
0.507,31,0.102,0.055,3,0.089,0.598,0.022,2
0.518,29,0.466,0.374,1,0.137,0.476,0.189,2
0.659,22,0.513,0.232,1,0.048,0.693,0.806,1
0.592,20,0.494,0.086,3,0.021,0.555,0.078,1
0.3,3,0.133,0.183,3,0.096,0.748,0.614,3
0.334,6,0.119,0.134,4,0.107,0.598,0.014,3
0.672,32,0.331,0.068,3,0.228,0.768,0.797,1
0.714,31,0.19,0.391,3,0.626,0.736,0.781,1
0.566,29,0.462,0.86,1,0.077,0.417,0.172,1
0.617,23,0.094,0.205,1,0.173,0.555,0.417,1
0.534,29,0.817,0.802,1,0.251,0.717,0.642,2
0.543,10,0.444,0.118,3,0.578,0.567,0.042,2
0.662,33,0.488,0.049,3,0.228,0.252,0.336,1
0.516,33,0.439,0.064,3,0.328,0.496,0.167,2
0.335,10,0.115,0.1,3,0.136,0.713,0.919,6
0.586,29,0.815,0.395,1,0.289,0.657,0.55,2
0.684,32,0.621,0.339,3,0.021,0.72,0.844,1
0.55,12,0.561,0.751,1,0.251,0.654,0.925,2
0.752,32,0.435,0.351,3,0.435,0.524,0.178,7
0.373,4,0.275,0.201,3,0.043,0.551,0.486,3
0.462,12,0.208,0.179,1,0.173,0.587,0.019,2
0.669,32,0.329,0.201,3,0.211,0.496,0.219,1
0.35,2,0.324,0.062,3,0.221,0.752,0.647,3
0.54,23,0.175,0.316,1,0.096,0.504,0.231,2
0.554,32,0.283,0.287,3,0.304,0.661,0.553,2
0.683,23,0.535,0.501,1,0.061,0.634,0.961,1
0.467,29,0.288,0.417,1,0.048,0.61,0.986,2
0.658,30,0.835,0.338,1,0.375,0.76,0.669,2
0.575,24,0.314,0.313,3,0.258,0.555,0.014,1
0.694,22,0.681,0.371,1,0.461,0.657,0.567,1
0.5,29,0.292,0.395,1,0.356,0.677,0.931,2
0.124,10,0.194,0.095,4,0.048,0.854,0.847,3
0.598,32,0.432,0.136,3,0.775,0.535,0.119,2
0.358,30,0.092,0.278,1,0.043,0.48,0.444,2
0.466,29,0.491,0.189,1,0.122,0.768,0.886,2
0.375,2,0.28,0.237,3,0.211,0.65,0.539,3
0.768,39,0.263,0.146,3,0.086,0.248,0.244,7
0.28,10,0.158,0.111,4,0.245,0.256,0.15,3
0.601,33,0.386,0.191,3,0.288,0.5,0.064,1
0.777,40,0.16,0.219,2,0.266,0.28,0.203,7
0.611,23,0.244,0.178,1,0.28,0.496,0.244,1
0.699,29,0.502,0.256,1,0.129,0.512,0.108,1
0.52,23,0.679,0.234,1,0,0.634,0.964,5
0.26,10,0.165,0.121,4,0.03,0.882,0.692,6
0.66,22,0.176,0.156,3,0.163,0.496,0.142,1
0.473,12,0.403,0.327,1,0.163,0.52,0.325,2
0.408,13,0.055,0.208,3,0.068,0.839,0.628,2
0.685,23,0.85,0.079,1,0.172,0.559,0.147,1
0.605,23,0.198,0.4,1,0.273,0.579,0.1,1
0.563,12,0.695,0.774,1,0.224,0.665,0.875,2
0.56,19,0.663,0.724,1,0.323,0.567,0.025,2
0.451,12,0.195,0.321,1,0.107,0.496,0.353,2
0.695,32,0.146,0.118,2,0.215,0.457,0.158,1
0.102,5,0.031,0.024,4,0.064,0.961,0.769,3
0.619,29,0.954,0.389,1,0.086,0.437,0.258,2
0.728,22,0.671,0.034,1,0.203,0.496,0.142,1
0.676,23,0.14,0.328,1,0.129,0.551,0.039,1
0.713,22,0.121,0.138,1,0.198,0.65,0.544,1
0.468,29,0.11,0.347,1,0.339,0.461,0.208,2
0.685,22,0.227,0.59,2,0.163,0.689,0.564,1
0.501,32,0.149,0.35,3,0.107,0.516,0.342,2
0.623,22,0.392,0.484,1,0.021,0.39,0.289,1
0.707,23,0.151,0.256,2,0.231,0.5,0.125,1
0.692,22,0.614,0.294,3,0.137,0.531,0.058,1
0.579,32,0.23,0.298,3,0.49,0.547,0.375,2
0.619,30,0.092,0.229,1,0.464,0.65,0.95,2
0.506,32,0.101,0.185,3,0.168,0.646,0.958,2
0.654,23,0.164,0.05,3,0.043,0.717,0.725,1
0.696,33,0.59,0.15,3,0.245,0.287,0.35,1
0.573,34,0.409,0.138,3,0.59,0.575,0.028,2
0.656,31,0.323,0.445,3,0.513,0.524,0.086,1
0.519,31,0.194,0.314,3,0.116,0.453,0.214,2
0.757,33,0.601,0.554,3,0.061,0.343,0.303,7
0.546,29,0.175,0.326,1,0.043,0.457,0.097,2
0.552,29,0.067,0.11,1,0.344,0.362,0.228,2
0.597,29,0.655,0.144,1,0.043,0.634,0.961,1
0.67,24,0.183,0.095,3,0.152,0.626,0.969,1
0.557,19,0.712,0.814,1,0.089,0.547,0.367,2
0.617,23,0.266,0.071,1,0.048,0.654,0.55,1
0.717,23,0.245,0.409,1,0.152,0.701,0.917,1
0.799,40,0.692,0.424,3,0.586,0.744,0.867,7
0.592,23,0.476,0.045,1,0.068,0.732,0.842,1
0.586,31,0.265,0.105,3,0.425,0.85,0.772,2
0.474,13,0.251,0.197,3,0.198,0.941,0.719,2
0.532,29,0.633,0.599,1,0.03,0.551,0.133,2
0.438,12,0.251,0.487,1,0.089,0.484,0.167,2
0.473,13,0.207,0.195,3,0.193,0.992,0.722,2
0.671,29,0.447,0.687,1,0.091,0.52,0.075,1
0.563,12,0.617,0.658,1,0.24,0.61,0.5,2
0.529,24,0.882,0.645,1,0.091,0.772,0.694,2
0.548,29,0.543,0.825,1,0.262,0.457,0.164,2
0.535,12,0.507,0.308,1,0.061,0.476,0.367,2
0.654,22,0.589,0.509,1,0.168,0.406,0.108,1
0.726,23,0.621,0.535,3,0,0.531,0.294,7
0.521,12,0.453,0.346,1,0.243,0.587,0.475,2
0.657,22,0.708,0.441,1,0.245,0.354,0.183,1
0.512,12,0.547,0.825,1,0.334,0.559,0.125,2
0.447,12,0.352,0.799,1,0.215,0.52,0.206,2
0.6,22,0.451,0.063,1,0.11,0.602,0.039,1
0.598,29,0.862,0.48,1,0.573,0.606,0.5,2
0.581,29,0.417,0.083,1,0.116,0.453,0.281,1
0.738,40,0.543,0.216,3,0.412,0.5,0.383,7
0.397,11,0.235,0.156,3,0.136,0.394,0.311,3
0.665,32,0.478,0.202,3,0.107,0.705,0.694,1
0.604,23,0.504,0.062,3,0.03,0.492,0.158,1
0.399,30,0.125,0.272,1,0.064,0.472,0.397,2
0.686,31,0.274,0.13,3,0.185,0.5,0.111,1
0.725,23,0.645,0.572,3,0.021,0.512,0.136,7
0.695,22,0.098,0.311,1,0.107,0.429,0.267,1
0.491,29,0.573,0.775,1,0.211,0.76,0.839,2
0.466,12,0.245,0.326,1,0.322,0.413,0.133,2
0.542,29,0.8,0.603,1,0.224,0.445,0.261,2
0.552,21,0.356,0.105,3,0.03,0.772,0.847,1
0.68,23,0.083,0.336,3,0.414,0.594,0.486,2
0.753,38,0.379,0.235,3,0.144,0.362,0.244,7
0.246,6,0.116,0.077,4,0.116,0.717,0.894,6
0.63,32,0.246,0.397,3,0.356,0.535,0.119,1
0.612,29,0.107,0.183,1,0.043,0.429,0.153,1
0.574,29,0.668,0.095,1,0.215,0.677,0.561,2
0.638,32,0.012,0.326,2,0.096,0.488,0.411,1
0.465,33,0.115,0.118,3,0.322,0.276,0.142,2
0.473,30,0.682,0.657,1,0.021,0.327,0.325,2
0.546,29,0.462,0.258,1,0.173,0.535,0.314,2
0.534,32,0.147,0.129,3,0.137,0.705,0.833,2
0.511,29,0.324,0.324,1,0.228,0.65,0.75,2
0.504,12,0.503,0.448,1,0.292,0.559,0.456,2
0.487,29,0.06,0.271,1,0.286,0.331,0.136,5
0.419,12,0.309,0.633,1,0.089,0.626,0.975,2
0.517,29,0.191,0.283,1,0.107,0.587,0.036,2
0.76,33,0.58,0.52,3,0.086,0.303,0.325,7
0.641,23,0.084,0.301,2,0.021,0.772,0.783,1
0.77,31,0.155,0.086,2,0.682,0.646,0.556,1
0.431,33,0.194,0.273,3,0.089,0.567,0.006,2
0.153,10,0.054,0.052,4,0.245,0.886,0.789,3
0.63,22,0.545,0.424,3,0.077,0.465,0.419,1
0.662,29,0.208,0.332,1,0.048,0.567,0.047,1
0.572,32,0.298,0.343,3,0.469,0.579,0.433,2
0.569,12,0.483,0.167,1,0.424,0.476,0.347,2
0.47,11,0.046,0.14,3,0.452,0.579,0.042,5
0.663,30,0.703,0.438,1,0.271,0.331,0.208,1
0.308,10,0.123,0.102,3,0.043,0.594,0,6
0.571,13,0.459,0.128,3,0.021,0.854,0.642,2
0.623,13,0.421,0.063,3,0.224,0.799,0.653,2
0.537,29,0.084,0.31,1,0.107,0.346,0.236,2
0.566,34,0.338,0.201,3,0.195,0.657,0.558,2
0.555,29,0.817,0.423,1,0.262,0.724,0.683,2
0.638,23,0.144,0.195,3,0.136,0.614,0.5,1
0.624,23,0.076,0.258,1,0.021,0.654,0.569,1
0.437,12,0.344,0.958,1,0.152,0.65,0.875,2
0.755,39,0.477,0.263,3,0.387,0.484,0.072,7
0.762,38,0.301,0.483,1,0.155,0.571,0.075,7
0.461,12,0.437,0.755,1,0.061,0.634,0.961,2
0.599,23,0.084,0.2,1,0.021,0.594,0.344,1
0.596,29,0.854,0.555,1,0.322,0.409,0.319,2
0.769,38,0.654,0.397,3,0.691,0.752,0.828,7
0.634,29,0.869,0.292,1,0.228,0.618,0.519,2
0.747,39,0.46,0.307,3,0.292,0.484,0.05,7
0.435,23,0.186,0.218,1,0.336,0.429,0.186,2
0.683,22,0.248,0.581,2,0.144,0.693,0.564,1
0.494,29,0.498,0.379,1,0.129,0.37,0.144,2
0.563,29,0.098,0.094,1,0.11,0.358,0.183,1
0.701,38,0.313,0.292,3,0.778,0.504,0.069,7
0.519,12,0.527,0.543,1,0.152,0.689,0.633,2
0.596,32,0.434,0.216,3,0.221,0.496,0.1,1
0.625,30,0.716,0.397,1,0.198,0.528,0.089,1
0.553,33,0.382,0.064,3,0.11,0.736,0.781,1
0.586,12,0.743,0.814,1,0.52,0.583,0.444,2
0.523,32,0.394,0.045,3,0.368,0.5,0.078,2
0.661,23,0.277,0.08,3,0.43,0.713,0.864,1
0.662,23,0.119,0.196,1,0,0.516,0.308,1
0.703,23,0.055,0.195,2,0.245,0.484,0.175,1
0.206,10,0.076,0.236,4,0.298,0.929,0.7,3
0.224,6,0.112,0.094,4,0.086,0.87,0.817,3
0.624,23,0.077,0.273,1,0.021,0.614,0.483,1
0.705,32,0.69,0.407,3,0.116,0.728,0.781,1
0.761,32,0.219,0.329,3,0.38,0.591,0.175,7
0.241,10,0.18,0.049,4,0.089,0.709,0.914,6
0.595,23,0.4,0.108,1,0.144,0.575,0.3,1
0.652,29,0.156,0.326,1,0.129,0.283,0.353,1
0.489,12,0.261,0.201,1,0.232,0.63,0.961,2
0.679,32,0.145,0.265,3,0.509,0.634,0.967,1
0.297,10,0.095,0.17,4,0.192,0.583,0.983,6
0.581,29,0.826,0.765,1,0.578,0.76,0.783,2
0.522,30,0.499,0.52,1,0.198,0.661,0.561,2
0.482,32,0.194,0.176,3,0.129,0.697,0.856,5
0.601,23,0.062,0.092,3,0.021,0.587,0.481,1
0.538,33,0.123,0.228,3,0.251,0.701,0.922,2
0.594,24,0.838,0.689,1,0.319,0.732,0.875,2
0.727,33,0.11,0.183,2,0.173,0.736,0.911,1
0.506,30,0.675,0.019,1,0.03,0.571,0.481,2
0.436,12,0.22,0.25,1,0.344,0.492,0.286,2
0.389,20,0.092,0.221,1,0.195,0.504,0.125,2
0.364,10,0.196,0.236,3,0.152,0.5,0.119,6
0.534,29,0.34,0.335,1,0.243,0.441,0.125,2
0.681,32,0.282,0.077,3,0.558,0.697,0.919,1
0.596,29,0.833,0.607,1,0.364,0.709,0.75,2
0.53,24,0.884,0.642,1,0.107,0.744,0.678,2
0.73,37,0.521,0.324,1,0,0.567,0.033,7
0.525,13,0.397,0.176,3,0.107,0.697,0.564,2
0.548,23,0.649,0.609,1,0.198,0.504,0.069,1
0.591,12,0.799,0.743,1,0.442,0.61,0.011,2
0.591,23,0.194,0.09,3,0.552,0.634,0.953,1
0.483,24,0.441,0.673,1,0.068,0.543,0.053,2
0.576,12,0.736,0.739,1,0.441,0.555,0.344,2
0.731,39,0.499,0.202,1,0.395,0.713,0.767,1
0.427,12,0.212,0.229,1,0.258,0.496,0.189,2
0.45,30,0.021,0.226,1,0.096,0.071,0.208,5
0.644,31,0.155,0.352,3,0.317,0.618,0.978,1
0.65,29,0.654,0.348,1,0.173,0.65,0.939,1
0.63,29,0.535,0.683,1,0.173,0.539,0.044,1
0.74,38,0.26,0.458,1,0.068,0.488,0.311,7
0.545,30,0.688,0.065,1,0.091,0.413,0.211,2
0.372,2,0.219,0.232,3,0.193,0.665,0.578,3
0.29,10,0.153,0.107,4,0.064,0.902,0.772,6
0.657,22,0.054,0.198,2,0.317,0.783,0.878,1
0.689,32,0.288,0.082,3,0.591,0.634,0.967,1
0.634,23,0.084,0.138,2,0.043,0.685,0.875,1
0.603,29,0.095,0.212,1,0.086,0.409,0.322,1
0.642,22,0.084,0.234,2,0.48,0.583,0.042,1
0.568,12,0.451,0.195,1,0.346,0.618,0.983,2
0.512,29,0.383,0.377,1,0.125,0.673,0.931,2
0.372,12,0.107,0.08,1,0.183,0.469,0.228,2
0.442,30,0.243,0.356,1,0.122,0.598,0.489,2
0.259,10,0.106,0.221,4,0.173,0.882,0.839,3
0.625,23,0.754,0.107,1,0.048,0.587,0.2,1
0.639,23,0.194,0.309,1,0.231,0.374,0.344,1
0.277,3,0.107,0.157,3,0.048,0.638,0.531,3
0.437,29,0.181,0.292,1,0.163,0.661,0.925,2
0.856,40,0.345,0.173,1,0.653,0.213,0.308,1
0.578,12,0.813,0.874,1,0.602,0.594,0.25,2
0.553,12,0.568,0.644,1,0.382,0.594,0.228,2
0.584,33,0.422,0.27,3,0.565,0.657,0.544,2
0.566,29,0.803,0.562,1,0.41,0.776,0.656,2
0.45,29,0.386,0.363,1,0.077,0.61,0.981,2
0.274,10,0,0.076,4,0.172,0.756,0.881,3
0.627,24,0.203,0.258,3,0.048,0.378,0.225,1
0.274,10,0.136,0.177,4,0.077,0.701,0.919,6
0.52,33,0.175,0.268,3,0.413,0.772,0.772,2
0.516,24,0.11,0.271,3,0.15,0.598,0.986,2
0.503,29,0.426,0.405,1,0.089,0.626,0.975,2
0.425,23,0.194,0.151,1,0.152,0.429,0.15,2
0.83,40,0.333,0.219,1,0.608,0.429,0.161,1
0.645,32,0.341,0.125,3,0.061,0.709,0.592,2
0.796,38,0.704,0.59,3,0.346,0.693,0.9,7
0.383,12,0.081,0.184,1,0.122,0.433,0.244,2
0.599,23,0.206,0.105,1,0.048,0.559,0.05,1
0.511,12,0.495,0.411,1,0.308,0.63,0.969,2
0.75,39,0.191,0.232,3,0.116,0.413,0.283,7
0.571,29,0.834,0.78,1,0.581,0.575,0.439,2
0.574,23,0.236,0.254,1,0,0.37,0.203,1
0.727,33,0.101,0.066,2,0.453,0.65,0.956,1
0.086,10,0.074,0.08,4,0.13,0.453,0.05,6
0.583,24,0.236,0.422,3,0.322,0.504,0.075,1
0.637,22,0.741,0.423,1,0.089,0.461,0.161,1
0.602,23,0.391,0.142,3,0.425,0.677,0.833,1
0.709,22,0.856,0.062,1,0.243,0.543,0.3,1
0.557,29,0.484,0.295,1,0.266,0.492,0.194,2
0.603,29,0.591,0.378,1,0.03,0.516,0.108,1
0.427,29,0.3,0.745,1,0.061,0.425,0.367,2
0.644,29,0.431,0.722,1,0.021,0.555,0.169,1
0.713,33,0.218,0.166,2,0.317,0.433,0.392,1
0.541,28,0.126,0.299,3,0.59,0.917,0.75,2
0.626,33,0.438,0.2,3,0.875,0.402,0.35,2
0.636,29,0.429,0.096,1,0.043,0.705,0.911,1
0.652,31,0.375,0.24,3,0,0.465,0.189,1
0.414,12,0.072,0.218,1,0.136,0.425,0.242,2
0.499,29,0.334,0.306,1,0.122,0.669,0.908,2
0.381,10,0.061,0.18,3,0.163,0.508,0.036,6
0.617,29,0.114,0.121,1,0.068,0.492,0.25,1
0.696,39,0.12,0.131,3,0.198,0.331,0.225,7
0.483,33,0.292,0.294,3,0.086,0.402,0.167,5
0.637,23,0.451,0.21,3,0.077,0.768,0.825,1
0.67,29,0.228,0.238,1,0.043,0.465,0.242,1
0.684,22,0.152,0.303,3,0.477,0.555,0.053,1
0.792,38,0.378,0.179,3,0.408,0.402,0.15,7
0.595,23,0.299,0.201,1,0.021,0.594,0.017,1
0.559,29,0.743,0.253,1,0.435,0.677,0.883,2
0.689,29,0.199,0.213,1,0.15,0.575,0.025,1
0.708,22,0.85,0.053,1,0.077,0.681,0.686,1
0.228,10,0.169,0.187,4,0.173,0.398,0.053,3
0.664,22,0.179,0.036,1,0.258,0.398,0.1,1
0.54,30,0.785,0.566,1,0.089,0.346,0.3,2
0.473,12,0.374,0.598,1,0.15,0.449,0.189,2
0.424,29,0.232,0.144,1,0.168,0.508,0.058,2
0.482,32,0.383,0.266,3,0.325,0.457,0.181,2
0.623,32,0.291,0.185,3,0.387,0.594,0.992,1
0.665,23,0.063,0.288,3,0.394,0.409,0.275,2
0.439,12,0.23,0.226,1,0.064,0.37,0.303,2
0.393,29,0.088,0.182,1,0.11,0.732,0.792,2
0.71,22,0.584,0.254,3,0.198,0.831,0.783,1
0.469,12,0.427,0.355,1,0.308,0.425,0.2,2
0.602,24,0.293,0.491,3,0.043,0.441,0.2,1
0.529,32,0.312,0.083,3,0.195,0.516,0.042,2
